,wrapperType,artistId,collectionId,artistName,collectionName,collectionCensoredName,artistViewUrl,collectionViewUrl,artworkUrl60,artworkUrl100,collectionPrice,collectionExplicitness,trackCount,country,currency,releaseDate,primaryGenreName,previewUrl,description,copyright,kind,trackId,trackName,trackCensoredName,trackViewUrl,artworkUrl30,trackPrice,trackExplicitness,discCount,discNumber,trackNumber,trackTimeMillis,isStreamable,contentAdvisoryRating,collectionArtistName,collectionArtistId,trackRentalPrice,collectionHdPrice,trackHdPrice,trackHdRentalPrice,shortDescription,longDescription
153,track,829356035.0,1192834622.0,Rae Sremmurd,"Now That's What I Call Music, Vol. 61","Now That's What I Call Music, Vol. 61",https://music.apple.com/us/artist/rae-sremmurd/829356035?uo=4,https://music.apple.com/us/album/black-beatles-feat-gucci-mane/1192834622?i=1192834844&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music111/v4/ef/b4/49/efb449fb-43e3-0d2a-dd97-a224bb123377/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music111/v4/ef/b4/49/efb449fb-43e3-0d2a-dd97-a224bb123377/source/100x100bb.jpg,7.99,explicit,22.0,USA,USD,2016-08-12T12:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a6/f9/7e/a6f97eae-5a33-956c-2109-2cf75f9c33d2/mzaf_10457597138412180039.plus.aac.p.m4a,,,song,1192834844.0,Black Beatles (feat. Gucci Mane),Black Beatles (feat. Gucci Mane),https://music.apple.com/us/album/black-beatles-feat-gucci-mane/1192834622?i=1192834844&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music111/v4/ef/b4/49/efb449fb-43e3-0d2a-dd97-a224bb123377/source/30x30bb.jpg,-1.0,cleaned,1.0,1.0,7.0,291080.0,True,Clean,Various Artists,80204262.0,,,,,,
154,track,136975.0,1441164359.0,The Beatles,Rubber Soul,Rubber Soul,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/norwegian-wood-this-bird-has-flown/1441164359?i=1441164370&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/100x100bb.jpg,12.99,notExplicit,14.0,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/e5/7f/97/e57f97fc-bbdc-cc1b-0405-a0f97110a8d1/mzaf_6323731854284418617.plus.aac.p.m4a,,,song,1441164370.0,Norwegian Wood (This Bird Has Flown),Norwegian Wood (This Bird Has Flown),https://music.apple.com/us/album/norwegian-wood-this-bird-has-flown/1441164359?i=1441164370&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,2.0,124693.0,True,,,,,,,,,
155,track,136975.0,1441165005.0,The Beatles,Beatles For Sale,Beatles For Sale,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/eight-days-a-week/1441165005?i=1441165099&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/e5/c7/fa/e5c7fabe-30b3-4aa4-68c4-76c9fab31622/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/e5/c7/fa/e5c7fabe-30b3-4aa4-68c4-76c9fab31622/source/100x100bb.jpg,12.99,notExplicit,14.0,USA,USD,1964-12-04T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/cf/00/42/cf00422b-285a-e537-5ef8-6908b78319ef/mzaf_8191429149654876004.plus.aac.p.m4a,,,song,1441165099.0,Eight Days a Week,Eight Days a Week,https://music.apple.com/us/album/eight-days-a-week/1441165005?i=1441165099&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/e5/c7/fa/e5c7fabe-30b3-4aa4-68c4-76c9fab31622/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,8.0,163600.0,True,,,,,,,,,
156,track,136975.0,1441164362.0,The Beatles,With The Beatles,With The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/it-wont-be-long/1441164362?i=1441164369&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/78/22/917822fb-f3cb-5ea4-3550-19bbb82cfa76/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/78/22/917822fb-f3cb-5ea4-3550-19bbb82cfa76/source/100x100bb.jpg,12.99,notExplicit,14.0,USA,USD,1963-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/dc/4c/66/dc4c6665-dd1c-651b-16ef-aff49630dbc3/mzaf_7460936811102222439.plus.aac.p.m4a,,,song,1441164369.0,It Won't Be Long,It Won't Be Long,https://music.apple.com/us/album/it-wont-be-long/1441164362?i=1441164369&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/78/22/917822fb-f3cb-5ea4-3550-19bbb82cfa76/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,1.0,132387.0,True,,,,,,,,,
157,track,136975.0,1441164362.0,The Beatles,With The Beatles,With The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/you-really-got-a-hold-on-me/1441164362?i=1441164832&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/78/22/917822fb-f3cb-5ea4-3550-19bbb82cfa76/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/78/22/917822fb-f3cb-5ea4-3550-19bbb82cfa76/source/100x100bb.jpg,12.99,notExplicit,14.0,USA,USD,1963-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/fb/9e/32/fb9e32e8-db78-3dcc-63a3-09084e8c37fa/mzaf_1505815379828487776.plus.aac.p.m4a,,,song,1441164832.0,You Really Got a Hold On Me,You Really Got a Hold On Me,https://music.apple.com/us/album/you-really-got-a-hold-on-me/1441164362?i=1441164832&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/78/22/917822fb-f3cb-5ea4-3550-19bbb82cfa76/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,10.0,181347.0,True,,,,,,,,,
158,track,136975.0,1573250333.0,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),Sgt. Pepper's Lonely Hearts Club Band (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/shes-leaving-home-remix/1573250333?i=1573251220&uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/100x100bb.jpg,9.99,notExplicit,13.0,USA,USD,1967-05-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/29/61/cc/2961cc96-c174-50cd-21a4-54b83a215162/mzaf_15507207963624250046.plus.aac.p.m4a,,,song,1573251220.0,She's Leaving Home,She's Leaving Home (Remix),https://music.apple.com/us/album/shes-leaving-home-remix/1573250333?i=1573251220&uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,6.0,205840.0,True,,,,,,,,,
159,track,136975.0,1573250333.0,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),Sgt. Pepper's Lonely Hearts Club Band (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/getting-better-remix/1573250333?i=1573250871&uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/100x100bb.jpg,9.99,notExplicit,13.0,USA,USD,1967-05-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/28/1e/cc/281ecc77-25ad-d846-8da7-05806d5eedfa/mzaf_4519871406783362900.plus.aac.p.m4a,,,song,1573250871.0,Getting Better,Getting Better (Remix),https://music.apple.com/us/album/getting-better-remix/1573250333?i=1573250871&uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,4.0,167013.0,True,,,,,,,,,
160,track,136975.0,1441164362.0,The Beatles,With The Beatles,With The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/please-mister-postman/1441164362?i=1441164635&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/78/22/917822fb-f3cb-5ea4-3550-19bbb82cfa76/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/78/22/917822fb-f3cb-5ea4-3550-19bbb82cfa76/source/100x100bb.jpg,12.99,notExplicit,14.0,USA,USD,1963-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8b/58/89/8b5889d6-130c-2eb7-b6f7-005b5d5a7290/mzaf_12616143384722844423.plus.aac.p.m4a,,,song,1441164635.0,Please Mister Postman,Please Mister Postman,https://music.apple.com/us/album/please-mister-postman/1441164362?i=1441164635&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/78/22/917822fb-f3cb-5ea4-3550-19bbb82cfa76/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,7.0,154160.0,True,,,,,,,,,
161,track,136975.0,1573250333.0,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),Sgt. Pepper's Lonely Hearts Club Band (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/lovely-rita-remix/1573250333?i=1573251677&uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/100x100bb.jpg,9.99,notExplicit,13.0,USA,USD,1967-05-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/6a/12/12/6a1212e7-36f8-16d8-7fb0-bc316034e0b3/mzaf_4430668019270521996.plus.aac.p.m4a,,,song,1573251677.0,Lovely Rita,Lovely Rita (Remix),https://music.apple.com/us/album/lovely-rita-remix/1573250333?i=1573251677&uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,10.0,165800.0,True,,,,,,,,,
162,track,136975.0,1573250333.0,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),Sgt. Pepper's Lonely Hearts Club Band (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/within-you-without-you-remix/1573250333?i=1573251475&uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/100x100bb.jpg,9.99,notExplicit,13.0,USA,USD,1967-05-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/3f/04/01/3f04015f-04d5-dbe8-f6b6-b27ecf1acd32/mzaf_10294723747666357819.plus.aac.p.m4a,,,song,1573251475.0,Within You Without You,Within You Without You (Remix),https://music.apple.com/us/album/within-you-without-you-remix/1573250333?i=1573251475&uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,8.0,307587.0,True,,,,,,,,,
163,track,136975.0,1573250333.0,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),Sgt. Pepper's Lonely Hearts Club Band (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/being-for-the-benefit-of-mr-kite-remix/1573250333?i=1573251235&uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/100x100bb.jpg,9.99,notExplicit,13.0,USA,USD,1967-05-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/93/a0/4f/93a04f18-46b8-d93c-e667-3feb5f8d6550/mzaf_6577627294445027681.plus.aac.p.m4a,,,song,1573251235.0,Being For The Benefit Of Mr. Kite!,Being For The Benefit Of Mr. Kite! (Remix),https://music.apple.com/us/album/being-for-the-benefit-of-mr-kite-remix/1573250333?i=1573251235&uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,7.0,159200.0,True,,,,,,,,,
164,track,136975.0,1573250333.0,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),Sgt. Pepper's Lonely Hearts Club Band (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/fixing-a-hole-remix/1573250333?i=1573250884&uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/100x100bb.jpg,9.99,notExplicit,13.0,USA,USD,1967-05-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/6a/1b/e5/6a1be5d8-8be9-e097-5424-e59b00749c44/mzaf_13581674485839108321.plus.aac.p.m4a,,,song,1573250884.0,Fixing A Hole,Fixing A Hole (Remix),https://music.apple.com/us/album/fixing-a-hole-remix/1573250333?i=1573250884&uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,5.0,157960.0,True,,,,,,,,,
165,track,136975.0,1441164359.0,The Beatles,Rubber Soul,Rubber Soul,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/drive-my-car/1441164359?i=1441164364&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/100x100bb.jpg,12.99,notExplicit,14.0,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/83/0f/ba/830fba09-94cc-8a03-d6fd-5fb034789d22/mzaf_1628656129109641982.plus.aac.p.m4a,,,song,1441164364.0,Drive My Car,Drive My Car,https://music.apple.com/us/album/drive-my-car/1441164359?i=1441164364&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,1.0,147893.0,True,,,,,,,,,
166,track,136975.0,1573250333.0,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),Sgt. Pepper's Lonely Hearts Club Band (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/good-morning-good-morning-remix/1573250333?i=1573251683&uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/100x100bb.jpg,9.99,notExplicit,13.0,USA,USD,1967-05-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/5a/3b/04/5a3b0429-7e7f-b65d-c38f-af9c9f160e26/mzaf_18393032180797315387.plus.aac.p.m4a,,,song,1573251683.0,Good Morning Good Morning,Good Morning Good Morning (Remix),https://music.apple.com/us/album/good-morning-good-morning-remix/1573250333?i=1573251683&uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,11.0,154467.0,True,,,,,,,,,
167,track,136975.0,1441164362.0,The Beatles,With The Beatles,With The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/money-thats-what-i-want/1441164362?i=1441165034&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/78/22/917822fb-f3cb-5ea4-3550-19bbb82cfa76/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/78/22/917822fb-f3cb-5ea4-3550-19bbb82cfa76/source/100x100bb.jpg,12.99,notExplicit,14.0,USA,USD,1963-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d1/a6/dc/d1a6dc20-3261-e7fa-3fc5-7ac7a6176801/mzaf_13757250620041045646.plus.aac.p.m4a,,,song,1441165034.0,Money (That's What I Want),Money (That's What I Want),https://music.apple.com/us/album/money-thats-what-i-want/1441164362?i=1441165034&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/78/22/917822fb-f3cb-5ea4-3550-19bbb82cfa76/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,14.0,167511.0,True,,,,,,,,,
168,track,136975.0,1573250333.0,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Remix),Sgt. Pepper's Lonely Hearts Club Band (Remix),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/sgt-peppers-lonely-hearts-club-band-reprise-remix/1573250333?i=1573252088&uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/60x60bb.jpg,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/100x100bb.jpg,9.99,notExplicit,13.0,USA,USD,1967-05-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d4/4a/8d/d44a8d0d-f85d-1a27-44af-5c68feaeb650/mzaf_4500996427305568488.plus.aac.p.m4a,,,song,1573252088.0,Sgt. Pepper's Lonely Hearts Club Band (Reprise),Sgt. Pepper's Lonely Hearts Club Band (Reprise) [Remix],https://music.apple.com/us/album/sgt-peppers-lonely-hearts-club-band-reprise-remix/1573250333?i=1573252088&uo=4,https://is2-ssl.mzstatic.com/image/thumb/Music115/v4/42/8f/2d/428f2dbe-c7ca-4b72-c63a-760d80af08d6/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,12.0,80600.0,True,,,,,,,,,
169,track,136975.0,1441164359.0,The Beatles,Rubber Soul,Rubber Soul,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/nowhere-man/1441164359?i=1441164614&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/100x100bb.jpg,12.99,notExplicit,14.0,USA,USD,1965-12-03T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/de/30/c5/de30c50e-1fad-8ac7-3692-f8d61c3be3f9/mzaf_6750793738002257217.plus.aac.p.m4a,,,song,1441164614.0,Nowhere Man,Nowhere Man,https://music.apple.com/us/album/nowhere-man/1441164359?i=1441164614&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music114/v4/ad/b6/b6/adb6b6d3-b3ee-ec61-10ea-91b173773b42/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,4.0,163693.0,True,,,,,,,,,
170,track,136975.0,1441164362.0,The Beatles,With The Beatles,With The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/roll-over-beethoven/1441164362?i=1441164828&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/78/22/917822fb-f3cb-5ea4-3550-19bbb82cfa76/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/78/22/917822fb-f3cb-5ea4-3550-19bbb82cfa76/source/100x100bb.jpg,12.99,notExplicit,14.0,USA,USD,1963-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/38/35/6c/38356c03-22f8-0868-c4e9-34175444a6a1/mzaf_5866469588204661039.plus.aac.p.m4a,,,song,1441164828.0,Roll Over Beethoven,Roll Over Beethoven,https://music.apple.com/us/album/roll-over-beethoven/1441164362?i=1441164828&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/78/22/917822fb-f3cb-5ea4-3550-19bbb82cfa76/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,8.0,165467.0,True,,,,,,,,,
171,track,136975.0,1441165005.0,The Beatles,Beatles For Sale,Beatles For Sale,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/im-a-loser/1441165005?i=1441165091&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/e5/c7/fa/e5c7fabe-30b3-4aa4-68c4-76c9fab31622/source/60x60bb.jpg,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/e5/c7/fa/e5c7fabe-30b3-4aa4-68c4-76c9fab31622/source/100x100bb.jpg,12.99,notExplicit,14.0,USA,USD,1964-12-04T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/4f/48/8c/4f488ce9-8de0-c866-4c26-f22e3943bb68/mzaf_4364968592605054113.plus.aac.p.m4a,,,song,1441165091.0,I'm a Loser,I'm a Loser,https://music.apple.com/us/album/im-a-loser/1441165005?i=1441165091&uo=4,https://is3-ssl.mzstatic.com/image/thumb/Music124/v4/e5/c7/fa/e5c7fabe-30b3-4aa4-68c4-76c9fab31622/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,2.0,150027.0,True,,,,,,,,,
172,track,81024437.0,1443205312.0,The Gary Burton Quartet,Real Life Hits,Real Life Hits,https://music.apple.com/us/artist/the-gary-burton-quartet/81024437?uo=4,https://music.apple.com/us/album/the-beatles/1443205312?i=1443205321&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/b3/1e/0a/b31e0ae5-100d-7a14-e6e9-697528ecb358/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/b3/1e/0a/b31e0ae5-100d-7a14-e6e9-697528ecb358/source/100x100bb.jpg,8.99,notExplicit,7.0,USA,USD,1984-11-01T12:00:00Z,Jazz,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/9f/3f/d7/9f3fd7c6-85ba-6e99-737d-1232124abe02/mzaf_238888104299591108.plus.aac.p.m4a,,,song,1443205321.0,The Beatles,The Beatles,https://music.apple.com/us/album/the-beatles/1443205312?i=1443205321&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/b3/1e/0a/b31e0ae5-100d-7a14-e6e9-697528ecb358/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,2.0,406973.0,True,,,,,,,,,
173,track,136975.0,1441164362.0,The Beatles,With The Beatles,With The Beatles,https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/all-ive-got-to-do/1441164362?i=1441164618&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/78/22/917822fb-f3cb-5ea4-3550-19bbb82cfa76/source/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/78/22/917822fb-f3cb-5ea4-3550-19bbb82cfa76/source/100x100bb.jpg,12.99,notExplicit,14.0,USA,USD,1963-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/42/37/5e/42375ec1-4493-0446-666e-5b5396cb0f7e/mzaf_14118382418150321078.plus.aac.p.m4a,,,song,1441164618.0,All I've Got to Do,All I've Got to Do,https://music.apple.com/us/album/all-ive-got-to-do/1441164362?i=1441164618&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/91/78/22/917822fb-f3cb-5ea4-3550-19bbb82cfa76/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,2.0,122573.0,True,,,,,,,,,
174,track,315816847.0,696884325.0,Glee Cast,Glee Sings the Beatles,Glee Sings the Beatles,https://music.apple.com/us/artist/glee-cast/315816847?uo=4,https://music.apple.com/us/album/here-comes-the-sun-glee-cast-version-feat-demi-lovato/696884325?i=696885670&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/40/da/56/40da568b-9466-cee4-76ee-b59a69db3642/source/60x60bb.jpg,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/40/da/56/40da568b-9466-cee4-76ee-b59a69db3642/source/100x100bb.jpg,11.99,notExplicit,14.0,USA,USD,2013-09-24T07:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/92/85/24/928524d4-7d63-72c2-1da4-84cfa26d7c2f/mzaf_15111685975508493940.plus.aac.p.m4a,,,song,696885670.0,Here Comes the Sun (Glee Cast Version) [feat. Demi Lovato],Here Comes the Sun (Glee Cast Version) [feat. Demi Lovato],https://music.apple.com/us/album/here-comes-the-sun-glee-cast-version-feat-demi-lovato/696884325?i=696885670&uo=4,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/40/da/56/40da568b-9466-cee4-76ee-b59a69db3642/source/30x30bb.jpg,1.29,notExplicit,1.0,1.0,10.0,180453.0,True,,,,,,,,,
